,TIME,GEO,CITIZEN,SEX,AGE,UNIT,Value
4528,2014,Poland,Total,Males,From 18 to 34 years,Person,3750.0
4529,2014,Poland,Total,Males,35 years or over,Person,3455.0
4530,2014,Poland,Total,Females,Total,Person,4405.0
4531,2014,Poland,Total,Females,Less than 14 years,Person,310.0
4532,2014,Poland,Total,Females,From 14 to 17 years,Person,55.0
4533,2014,Poland,Total,Females,From 18 to 34 years,Person,1675.0
4534,2014,Poland,Total,Females,35 years or over,Person,2365.0
4535,2014,Poland,Total,Unknown,Total,Person,0.0
4536,2014,Poland,Total,Unknown,Less than 14 years,Person,0.0
4537,2014,Poland,Total,Unknown,From 14 to 17 years,Person,0.0
4538,2014,Poland,Total,Unknown,From 18 to 34 years,Person,0.0
4539,2014,Poland,Total,Unknown,35 years or over,Person,0.0
4540,2014,Portugal,Total,Total,Total,Person,4530.0
4541,2014,Portugal,Total,Total,Less than 14 years,Person,95.0
4542,2014,Portugal,Total,Total,From 14 to 17 years,Person,45.0
4543,2014,Portugal,Total,Total,From 18 to 34 years,Person,2590.0
4544,2014,Portugal,Total,Total,35 years or over,Person,1755.0
4545,2014,Portugal,Total,Males,Total,Person,3275.0
4546,2014,Portugal,Total,Males,Less than 14 years,Person,45.0
4547,2014,Portugal,Total,Males,From 14 to 17 years,Person,25.0
4548,2014,Portugal,Total,Males,From 18 to 34 years,Person,1955.0
4549,2014,Portugal,Total,Males,35 years or over,Person,1210.0
4550,2014,Portugal,Total,Females,Total,Person,1260.0
4551,2014,Portugal,Total,Females,Less than 14 years,Person,50.0
4552,2014,Portugal,Total,Females,From 14 to 17 years,Person,20.0
4553,2014,Portugal,Total,Females,From 18 to 34 years,Person,635.0
4554,2014,Portugal,Total,Females,35 years or over,Person,545.0
4555,2014,Portugal,Total,Unknown,Total,Person,0.0
4556,2014,Portugal,Total,Unknown,Less than 14 years,Person,0.0
4557,2014,Portugal,Total,Unknown,From 14 to 17 years,Person,0.0
4558,2014,Portugal,Total,Unknown,From 18 to 34 years,Person,0.0
4559,2014,Portugal,Total,Unknown,35 years or over,Person,0.0
4560,2014,Romania,Total,Total,Total,Person,2335.0
4561,2014,Romania,Total,Total,Less than 14 years,Person,140.0
4562,2014,Romania,Total,Total,From 14 to 17 years,Person,140.0
4563,2014,Romania,Total,Total,From 18 to 34 years,Person,1440.0
4564,2014,Romania,Total,Total,35 years or over,Person,620.0
4565,2014,Romania,Total,Males,Total,Person,1810.0
4566,2014,Romania,Total,Males,Less than 14 years,Person,85.0
4567,2014,Romania,Total,Males,From 14 to 17 years,Person,120.0
4568,2014,Romania,Total,Males,From 18 to 34 years,Person,1135.0
4569,2014,Romania,Total,Males,35 years or over,Person,470.0
4570,2014,Romania,Total,Females,Total,Person,525.0
4571,2014,Romania,Total,Females,Less than 14 years,Person,55.0
4572,2014,Romania,Total,Females,From 14 to 17 years,Person,20.0
4573,2014,Romania,Total,Females,From 18 to 34 years,Person,305.0
4574,2014,Romania,Total,Females,35 years or over,Person,150.0
4575,2014,Romania,Total,Unknown,Total,Person,0.0
4576,2014,Romania,Total,Unknown,Less than 14 years,Person,0.0
4577,2014,Romania,Total,Unknown,From 14 to 17 years,Person,0.0
4578,2014,Romania,Total,Unknown,From 18 to 34 years,Person,0.0
4579,2014,Romania,Total,Unknown,35 years or over,Person,0.0
4580,2014,Slovenia,Total,Total,Total,Person,1025.0
4581,2014,Slovenia,Total,Total,Less than 14 years,Person,15.0
4582,2014,Slovenia,Total,Total,From 14 to 17 years,Person,75.0
4583,2014,Slovenia,Total,Total,From 18 to 34 years,Person,625.0
4584,2014,Slovenia,Total,Total,35 years or over,Person,310.0
4585,2014,Slovenia,Total,Males,Total,Person,940.0
4586,2014,Slovenia,Total,Males,Less than 14 years,Person,10.0
4587,2014,Slovenia,Total,Males,From 14 to 17 years,Person,70.0
4588,2014,Slovenia,Total,Males,From 18 to 34 years,Person,580.0
4589,2014,Slovenia,Total,Males,35 years or over,Person,285.0
4590,2014,Slovenia,Total,Females,Total,Person,85.0
4591,2014,Slovenia,Total,Females,Less than 14 years,Person,5.0
4592,2014,Slovenia,Total,Females,From 14 to 17 years,Person,5.0
4593,2014,Slovenia,Total,Females,From 18 to 34 years,Person,50.0
4594,2014,Slovenia,Total,Females,35 years or over,Person,25.0
4595,2014,Slovenia,Total,Unknown,Total,Person,0.0
4596,2014,Slovenia,Total,Unknown,Less than 14 years,Person,0.0
4597,2014,Slovenia,Total,Unknown,From 14 to 17 years,Person,0.0
4598,2014,Slovenia,Total,Unknown,From 18 to 34 years,Person,0.0
4599,2014,Slovenia,Total,Unknown,35 years or over,Person,0.0
4600,2014,Slovakia,Total,Total,Total,Person,1155.0
4601,2014,Slovakia,Total,Total,Less than 14 years,Person,70.0
4602,2014,Slovakia,Total,Total,From 14 to 17 years,Person,25.0
4603,2014,Slovakia,Total,Total,From 18 to 34 years,Person,640.0
4604,2014,Slovakia,Total,Total,35 years or over,Person,420.0
4605,2014,Slovakia,Total,Males,Total,Person,855.0
4606,2014,Slovakia,Total,Males,Less than 14 years,Person,40.0
4607,2014,Slovakia,Total,Males,From 14 to 17 years,Person,20.0
4608,2014,Slovakia,Total,Males,From 18 to 34 years,Person,495.0
4609,2014,Slovakia,Total,Males,35 years or over,Person,300.0
4610,2014,Slovakia,Total,Females,Total,Person,300.0
4611,2014,Slovakia,Total,Females,Less than 14 years,Person,30.0
4612,2014,Slovakia,Total,Females,From 14 to 17 years,Person,5.0
4613,2014,Slovakia,Total,Females,From 18 to 34 years,Person,145.0
4614,2014,Slovakia,Total,Females,35 years or over,Person,120.0
4615,2014,Slovakia,Total,Unknown,Total,Person,0.0
4616,2014,Slovakia,Total,Unknown,Less than 14 years,Person,0.0
4617,2014,Slovakia,Total,Unknown,From 14 to 17 years,Person,0.0
4618,2014,Slovakia,Total,Unknown,From 18 to 34 years,Person,0.0
4619,2014,Slovakia,Total,Unknown,35 years or over,Person,0.0
4620,2014,Finland,Total,Total,Total,Person,2930.0
4621,2014,Finland,Total,Total,Less than 14 years,Person,250.0
4622,2014,Finland,Total,Total,From 14 to 17 years,Person,235.0
4623,2014,Finland,Total,Total,From 18 to 34 years,Person,1655.0
4624,2014,Finland,Total,Total,35 years or over,Person,790.0
4625,2014,Finland,Total,Males,Total,Person,2105.0
4626,2014,Finland,Total,Males,Less than 14 years,Person,135.0
4627,2014,Finland,Total,Males,From 14 to 17 years,Person,200.0
4628,2014,Finland,Total,Males,From 18 to 34 years,Person,1270.0
4629,2014,Finland,Total,Males,35 years or over,Person,505.0
4630,2014,Finland,Total,Females,Total,Person,820.0
4631,2014,Finland,Total,Females,Less than 14 years,Person,110.0
4632,2014,Finland,Total,Females,From 14 to 17 years,Person,35.0
4633,2014,Finland,Total,Females,From 18 to 34 years,Person,385.0
4634,2014,Finland,Total,Females,35 years or over,Person,285.0
4635,2014,Finland,Total,Unknown,Total,Person,
4636,2014,Finland,Total,Unknown,Less than 14 years,Person,
4637,2014,Finland,Total,Unknown,From 14 to 17 years,Person,
4638,2014,Finland,Total,Unknown,From 18 to 34 years,Person,
4639,2014,Finland,Total,Unknown,35 years or over,Person,
4640,2014,Sweden,Total,Total,Total,Person,72835.0
4641,2014,Sweden,Total,Total,Less than 14 years,Person,13245.0
4642,2014,Sweden,Total,Total,From 14 to 17 years,Person,7330.0
4643,2014,Sweden,Total,Total,From 18 to 34 years,Person,34315.0
4644,2014,Sweden,Total,Total,35 years or over,Person,17940.0
4645,2014,Sweden,Total,Males,Total,Person,49345.0
4646,2014,Sweden,Total,Males,Less than 14 years,Person,7165.0
4647,2014,Sweden,Total,Males,From 14 to 17 years,Person,5660.0
4648,2014,Sweden,Total,Males,From 18 to 34 years,Person,24505.0
4649,2014,Sweden,Total,Males,35 years or over,Person,12015.0
4650,2014,Sweden,Total,Females,Total,Person,23490.0
4651,2014,Sweden,Total,Females,Less than 14 years,Person,6080.0
4652,2014,Sweden,Total,Females,From 14 to 17 years,Person,1670.0
4653,2014,Sweden,Total,Females,From 18 to 34 years,Person,9815.0
4654,2014,Sweden,Total,Females,35 years or over,Person,5925.0
4655,2014,Sweden,Total,Unknown,Total,Person,0.0
4656,2014,Sweden,Total,Unknown,Less than 14 years,Person,0.0
4657,2014,Sweden,Total,Unknown,From 14 to 17 years,Person,0.0
4658,2014,Sweden,Total,Unknown,From 18 to 34 years,Person,0.0
4659,2014,Sweden,Total,Unknown,35 years or over,Person,0.0
4660,2014,United Kingdom,Total,Total,Total,Person,65365.0
4661,2014,United Kingdom,Total,Total,Less than 14 years,Person,7920.0
4662,2014,United Kingdom,Total,Total,From 14 to 17 years,Person,2810.0
4663,2014,United Kingdom,Total,Total,From 18 to 34 years,Person,36725.0
4664,2014,United Kingdom,Total,Total,35 years or over,Person,17905.0
4665,2014,United Kingdom,Total,Males,Total,Person,46150.0
4666,2014,United Kingdom,Total,Males,Less than 14 years,Person,4160.0
4667,2014,United Kingdom,Total,Males,From 14 to 17 years,Person,2165.0
4668,2014,United Kingdom,Total,Males,From 18 to 34 years,Person,28165.0
4669,2014,United Kingdom,Total,Males,35 years or over,Person,11655.0
4670,2014,United Kingdom,Total,Females,Total,Person,18905.0
4671,2014,United Kingdom,Total,Females,Less than 14 years,Person,3690.0
4672,2014,United Kingdom,Total,Females,From 14 to 17 years,Person,640.0
4673,2014,United Kingdom,Total,Females,From 18 to 34 years,Person,8430.0
4674,2014,United Kingdom,Total,Females,35 years or over,Person,6145.0
4675,2014,United Kingdom,Total,Unknown,Total,Person,315.0
4676,2014,United Kingdom,Total,Unknown,Less than 14 years,Person,75.0
4677,2014,United Kingdom,Total,Unknown,From 14 to 17 years,Person,5.0
4678,2014,United Kingdom,Total,Unknown,From 18 to 34 years,Person,130.0
4679,2014,United Kingdom,Total,Unknown,35 years or over,Person,105.0
4680,2014,Iceland,Total,Total,Total,Person,
4681,2014,Iceland,Total,Total,Less than 14 years,Person,
4682,2014,Iceland,Total,Total,From 14 to 17 years,Person,
4683,2014,Iceland,Total,Total,From 18 to 34 years,Person,
4684,2014,Iceland,Total,Total,35 years or over,Person,
4685,2014,Iceland,Total,Males,Total,Person,
4686,2014,Iceland,Total,Males,Less than 14 years,Person,
4687,2014,Iceland,Total,Males,From 14 to 17 years,Person,
4688,2014,Iceland,Total,Males,From 18 to 34 years,Person,
4689,2014,Iceland,Total,Males,35 years or over,Person,
4690,2014,Iceland,Total,Females,Total,Person,
4691,2014,Iceland,Total,Females,Less than 14 years,Person,
4692,2014,Iceland,Total,Females,From 14 to 17 years,Person,
4693,2014,Iceland,Total,Females,From 18 to 34 years,Person,
4694,2014,Iceland,Total,Females,35 years or over,Person,
4695,2014,Iceland,Total,Unknown,Total,Person,
4696,2014,Iceland,Total,Unknown,Less than 14 years,Person,
4697,2014,Iceland,Total,Unknown,From 14 to 17 years,Person,
4698,2014,Iceland,Total,Unknown,From 18 to 34 years,Person,
4699,2014,Iceland,Total,Unknown,35 years or over,Person,
4700,2014,Liechtenstein,Total,Total,Total,Person,0.0
4701,2014,Liechtenstein,Total,Total,Less than 14 years,Person,0.0
4702,2014,Liechtenstein,Total,Total,From 14 to 17 years,Person,0.0
4703,2014,Liechtenstein,Total,Total,From 18 to 34 years,Person,0.0
4704,2014,Liechtenstein,Total,Total,35 years or over,Person,0.0
4705,2014,Liechtenstein,Total,Males,Total,Person,0.0
4706,2014,Liechtenstein,Total,Males,Less than 14 years,Person,0.0
4707,2014,Liechtenstein,Total,Males,From 14 to 17 years,Person,0.0
4708,2014,Liechtenstein,Total,Males,From 18 to 34 years,Person,0.0
4709,2014,Liechtenstein,Total,Males,35 years or over,Person,0.0
4710,2014,Liechtenstein,Total,Females,Total,Person,0.0
4711,2014,Liechtenstein,Total,Females,Less than 14 years,Person,0.0
4712,2014,Liechtenstein,Total,Females,From 14 to 17 years,Person,0.0
4713,2014,Liechtenstein,Total,Females,From 18 to 34 years,Person,0.0
4714,2014,Liechtenstein,Total,Females,35 years or over,Person,0.0
4715,2014,Liechtenstein,Total,Unknown,Total,Person,0.0
4716,2014,Liechtenstein,Total,Unknown,Less than 14 years,Person,0.0
4717,2014,Liechtenstein,Total,Unknown,From 14 to 17 years,Person,0.0
4718,2014,Liechtenstein,Total,Unknown,From 18 to 34 years,Person,0.0
4719,2014,Liechtenstein,Total,Unknown,35 years or over,Person,0.0
4720,2014,Norway,Total,Total,Total,Person,3720.0
4721,2014,Norway,Total,Total,Less than 14 years,Person,0.0
4722,2014,Norway,Total,Total,From 14 to 17 years,Person,15.0
4723,2014,Norway,Total,Total,From 18 to 34 years,Person,2430.0
4724,2014,Norway,Total,Total,35 years or over,Person,1275.0
4725,2014,Norway,Total,Males,Total,Person,2840.0
4726,2014,Norway,Total,Males,Less than 14 years,Person,0.0
4727,2014,Norway,Total,Males,From 14 to 17 years,Person,15.0
4728,2014,Norway,Total,Males,From 18 to 34 years,Person,1890.0
4729,2014,Norway,Total,Males,35 years or over,Person,935.0
4730,2014,Norway,Total,Females,Total,Person,880.0
4731,2014,Norway,Total,Females,Less than 14 years,Person,0.0
4732,2014,Norway,Total,Females,From 14 to 17 years,Person,0.0
4733,2014,Norway,Total,Females,From 18 to 34 years,Person,540.0
4734,2014,Norway,Total,Females,35 years or over,Person,340.0
4735,2014,Norway,Total,Unknown,Total,Person,0.0
4736,2014,Norway,Total,Unknown,Less than 14 years,Person,0.0
4737,2014,Norway,Total,Unknown,From 14 to 17 years,Person,0.0
4738,2014,Norway,Total,Unknown,From 18 to 34 years,Person,0.0
4739,2014,Norway,Total,Unknown,35 years or over,Person,0.0
4740,2014,Switzerland,Total,Total,Total,Person,13800.0
4741,2014,Switzerland,Total,Total,Less than 14 years,Person,35.0
4742,2014,Switzerland,Total,Total,From 14 to 17 years,Person,310.0
4743,2014,Switzerland,Total,Total,From 18 to 34 years,Person,9625.0
4744,2014,Switzerland,Total,Total,35 years or over,Person,3820.0
4745,2014,Switzerland,Total,Males,Total,Person,11750.0
4746,2014,Switzerland,Total,Males,Less than 14 years,Person,20.0
4747,2014,Switzerland,Total,Males,From 14 to 17 years,Person,250.0
4748,2014,Switzerland,Total,Males,From 18 to 34 years,Person,8475.0
4749,2014,Switzerland,Total,Males,35 years or over,Person,3000.0
4750,2014,Switzerland,Total,Females,Total,Person,2050.0
4751,2014,Switzerland,Total,Females,Less than 14 years,Person,20.0
4752,2014,Switzerland,Total,Females,From 14 to 17 years,Person,60.0
4753,2014,Switzerland,Total,Females,From 18 to 34 years,Person,1150.0
4754,2014,Switzerland,Total,Females,35 years or over,Person,820.0
4755,2014,Switzerland,Total,Unknown,Total,Person,0.0
4756,2014,Switzerland,Total,Unknown,Less than 14 years,Person,0.0
4757,2014,Switzerland,Total,Unknown,From 14 to 17 years,Person,0.0
4758,2014,Switzerland,Total,Unknown,From 18 to 34 years,Person,0.0
4759,2014,Switzerland,Total,Unknown,35 years or over,Person,0.0
4760,2015,European Union (28 countries),Total,Total,Total,Person,2152330.0
4761,2015,European Union (28 countries),Total,Total,Less than 14 years,Person,119060.0
4762,2015,European Union (28 countries),Total,Total,From 14 to 17 years,Person,111430.0
4763,2015,European Union (28 countries),Total,Total,From 18 to 34 years,Person,838795.0
4764,2015,European Union (28 countries),Total,Total,35 years or over,Person,277045.0
4765,2015,European Union (28 countries),Total,Males,Total,Person,1348195.0
4766,2015,European Union (28 countries),Total,Males,Less than 14 years,Person,69895.0
4767,2015,European Union (28 countries),Total,Males,From 14 to 17 years,Person,95100.0
4768,2015,European Union (28 countries),Total,Males,From 18 to 34 years,Person,707585.0
4769,2015,European Union (28 countries),Total,Males,35 years or over,Person,202440.0
4770,2015,European Union (28 countries),Total,Females,Total,Person,332025.0
4771,2015,European Union (28 countries),Total,Females,Less than 14 years,Person,49105.0
4772,2015,European Union (28 countries),Total,Females,From 14 to 17 years,Person,16320.0
4773,2015,European Union (28 countries),Total,Females,From 18 to 34 years,Person,131140.0
4774,2015,European Union (28 countries),Total,Females,35 years or over,Person,74530.0
4775,2015,European Union (28 countries),Total,Unknown,Total,Person,
4776,2015,European Union (28 countries),Total,Unknown,Less than 14 years,Person,
4777,2015,European Union (28 countries),Total,Unknown,From 14 to 17 years,Person,
4778,2015,European Union (28 countries),Total,Unknown,From 18 to 34 years,Person,
4779,2015,European Union (28 countries),Total,Unknown,35 years or over,Person,
4780,2015,European Union (27 countries),Total,Total,Total,Person,2149035.0
4781,2015,European Union (27 countries),Total,Total,Less than 14 years,Person,118810.0
4782,2015,European Union (27 countries),Total,Total,From 14 to 17 years,Person,111225.0
4783,2015,European Union (27 countries),Total,Total,From 18 to 34 years,Person,836890.0
4784,2015,European Union (27 countries),Total,Total,35 years or over,Person,276115.0
4785,2015,European Union (27 countries),Total,Males,Total,Person,1345560.0
4786,2015,European Union (27 countries),Total,Males,Less than 14 years,Person,69750.0
4787,2015,European Union (27 countries),Total,Males,From 14 to 17 years,Person,94935.0
4788,2015,European Union (27 countries),Total,Males,From 18 to 34 years,Person,705965.0
4789,2015,European Union (27 countries),Total,Males,35 years or over,Person,201735.0
4790,2015,European Union (27 countries),Total,Females,Total,Person,331365.0
4791,2015,European Union (27 countries),Total,Females,Less than 14 years,Person,48995.0
4792,2015,European Union (27 countries),Total,Females,From 14 to 17 years,Person,16280.0
4793,2015,European Union (27 countries),Total,Females,From 18 to 34 years,Person,130855.0
4794,2015,European Union (27 countries),Total,Females,35 years or over,Person,74305.0
4795,2015,European Union (27 countries),Total,Unknown,Total,Person,
4796,2015,European Union (27 countries),Total,Unknown,Less than 14 years,Person,
4797,2015,European Union (27 countries),Total,Unknown,From 14 to 17 years,Person,
4798,2015,European Union (27 countries),Total,Unknown,From 18 to 34 years,Person,
4799,2015,European Union (27 countries),Total,Unknown,35 years or over,Person,
4800,2015,Belgium,Total,Total,Total,Person,16275.0
4801,2015,Belgium,Total,Total,Less than 14 years,Person,185.0
4802,2015,Belgium,Total,Total,From 14 to 17 years,Person,745.0
4803,2015,Belgium,Total,Total,From 18 to 34 years,Person,10270.0
4804,2015,Belgium,Total,Total,35 years or over,Person,4910.0
4805,2015,Belgium,Total,Males,Total,Person,14045.0
4806,2015,Belgium,Total,Males,Less than 14 years,Person,120.0
4807,2015,Belgium,Total,Males,From 14 to 17 years,Person,610.0
4808,2015,Belgium,Total,Males,From 18 to 34 years,Person,9110.0
4809,2015,Belgium,Total,Males,35 years or over,Person,4070.0
4810,2015,Belgium,Total,Females,Total,Person,2195.0
4811,2015,Belgium,Total,Females,Less than 14 years,Person,70.0
